Customer_ID,Order_ID,Order_Date,Region,Customer_Segment,Quantity,Price_per_Unit,Revenue,COGS,Marketing_Cost,Profit
CUST-5264,ORD-6449,2022-06-03,North America,High Value,5,60.4,302.02,181.81,11.15,109.06
CUST-8968,ORD-6450,2023-04-08,Asia,Mid Value,4,467.13,1868.51,1198.03,40.97,629.51
CUST-9146,ORD-6451,2023-07-23,Africa,High Value,2,203.3,406.59,258.27,27.64,120.68
CUST-8776,ORD-6452,2022-06-05,Africa,High Value,5,97.87,489.35,237.34,53.75,198.27
CUST-9558,ORD-6453,2023-09-17,Asia,High Value,4,88.33,353.32,231.91,77.1,44.31
CUST-9719,ORD-6454,2022-11-14,North America,Mid Value,3,215.55,646.66,440.21,52.3,154.16
CUST-5886,ORD-6455,2023-07-13,Africa,Low Value,5,323.46,1617.3,822.16,60.93,734.21
CUST-4935,ORD-6456,2022-08-26,North America,High Value,5,393.34,1966.68,1046.97,34.86,884.85
CUST-5619,ORD-6457,2022-11-30,Asia,High Value,4,463.81,1855.24,1270.0,7.45,577.79
CUST-6191,ORD-6458,2022-04-16,Europe,High Value,1,325.14,325.14,226.27,36.36,62.51
CUST-7875,ORD-6459,2023-04-27,Africa,Mid Value,3,221.92,665.75,375.07,43.31,247.37
CUST-8856,ORD-6460,2023-11-30,Africa,Mid Value,3,222.53,667.6,306.19,41.95,319.47
CUST-6401,ORD-6461,2023-11-02,North America,High Value,4,295.7,1182.8,808.12,22.52,352.17
CUST-4022,ORD-6462,2023-12-11,Africa,Low Value,2,278.26,556.52,253.97,40.62,261.93
CUST-6738,ORD-6463,2023-01-17,Europe,High Value,2,327.59,655.18,348.92,58.85,247.41
CUST-6984,ORD-6464,2023-11-20,Asia,Low Value,1,261.64,261.64,123.6,28.36,109.67
CUST-2770,ORD-6465,2022-09-18,Africa,Low Value,1,48.32,48.32,27.92,52.55,-32.16
CUST-9989,ORD-6466,2022-10-20,Asia,Mid Value,4,260.35,1041.4,478.41,16.49,546.49
CUST-4215,ORD-6467,2022-12-01,North America,Mid Value,2,30.82,61.63,31.21,25.85,4.57
CUST-7694,ORD-6468,2023-10-17,Europe,Mid Value,3,106.69,320.08,180.75,71.29,68.03
CUST-3976,ORD-6469,2023-12-10,Africa,Low Value,2,205.97,411.93,193.01,52.0,166.93
CUST-4737,ORD-6470,2023-04-21,Asia,Low Value,4,284.63,1138.51,649.07,11.44,478.0
CUST-1752,ORD-6471,2022-08-13,Europe,Low Value,2,108.71,217.43,112.25,24.85,80.33
CUST-2392,ORD-6472,2023-07-09,Asia,Mid Value,5,152.62,763.12,394.33,79.55,289.25
CUST-7789,ORD-6473,2023-03-30,North America,Mid Value,4,199.62,798.49,546.37,25.26,226.86
CUST-1677,ORD-6474,2023-10-25,Europe,Mid Value,5,114.66,573.32,356.92,48.54,167.86
CUST-1105,ORD-6475,2022-10-23,Europe,High Value,4,499.41,1997.63,1363.12,46.28,588.23
CUST-5753,ORD-6476,2023-07-29,North America,Low Value,3,406.26,1218.79,723.87,35.18,459.74
CUST-2946,ORD-6477,2023-10-04,North America,Low Value,4,409.25,1637.0,1107.91,7.53,521.56
CUST-6544,ORD-6478,2023-04-08,Africa,High Value,4,293.05,1172.22,772.91,26.33,372.98
CUST-2095,ORD-6479,2022-08-02,North America,Low Value,4,481.44,1925.74,1346.98,76.5,502.26
CUST-7985,ORD-6480,2023-08-08,North America,Low Value,4,371.46,1485.83,855.5,6.44,623.88
CUST-2782,ORD-6481,2023-09-08,Asia,High Value,1,178.82,178.82,111.59,58.68,8.56
CUST-5541,ORD-6482,2022-06-07,Europe,Low Value,5,313.05,1565.26,767.24,71.96,726.07
CUST-4257,ORD-6483,2022-09-29,Asia,Mid Value,4,280.98,1123.9,769.73,62.18,291.99
CUST-7213,ORD-6484,2022-08-26,North America,High Value,4,298.54,1194.15,656.41,29.24,508.5
CUST-5869,ORD-6485,2022-10-30,Africa,Low Value,1,412.51,412.51,280.16,44.04,88.31
CUST-2561,ORD-6486,2023-11-01,Asia,Mid Value,2,264.59,529.18,251.45,70.07,207.66
CUST-5006,ORD-6487,2023-09-13,Asia,Low Value,1,369.75,369.75,214.01,78.16,77.57
CUST-4981,ORD-6488,2023-06-05,Europe,High Value,1,140.29,140.29,63.18,12.28,64.83
CUST-6682,ORD-6489,2022-11-17,Europe,Mid Value,1,467.39,467.39,258.94,14.33,194.13
CUST-6782,ORD-6490,2022-02-28,Europe,Low Value,4,61.46,245.85,115.75,76.69,53.42
CUST-1943,ORD-6491,2022-12-24,Africa,High Value,1,496.92,496.92,279.41,70.45,147.06
CUST-5550,ORD-6492,2023-12-05,Africa,Low Value,1,323.68,323.68,190.63,20.83,112.22
CUST-1600,ORD-6493,2023-10-10,North America,Low Value,1,245.58,245.58,162.83,77.76,4.98
CUST-7376,ORD-6494,2022-09-08,North America,Mid Value,4,169.18,676.7,354.5,20.68,301.53
CUST-2524,ORD-6495,2023-03-12,Europe,Low Value,3,214.47,643.4,380.7,11.64,251.06
CUST-4766,ORD-6496,2022-05-26,Asia,High Value,3,395.56,1186.69,553.73,56.14,576.82
CUST-1250,ORD-6497,2022-12-18,Europe,High Value,2,86.93,173.86,117.94,45.48,10.43
CUST-1078,ORD-6498,2023-07-24,North America,Mid Value,4,141.29,565.16,318.14,22.97,224.04
CUST-4123,ORD-6499,2023-11-20,Asia,Mid Value,1,79.39,79.39,40.74,74.62,-35.97
CUST-8064,ORD-6500,2022-09-02,North America,Low Value,1,224.79,224.79,127.19,35.32,62.29
CUST-9417,ORD-6501,2023-07-14,Africa,High Value,1,205.87,205.87,117.42,35.22,53.23
CUST-2209,ORD-6502,2022-10-28,Europe,Mid Value,3,331.42,994.25,632.17,52.39,309.7
CUST-6153,ORD-6503,2023-03-14,Europe,Low Value,1,497.94,497.94,345.4,22.31,130.24
CUST-5898,ORD-6504,2022-04-10,Asia,Low Value,1,448.33,448.33,222.61,49.01,176.71
CUST-3178,ORD-6505,2023-12-26,Europe,High Value,3,442.58,1327.74,615.57,32.3,679.87
CUST-8610,ORD-6506,2023-04-25,North America,High Value,1,329.94,329.94,202.56,57.13,70.26
CUST-9895,ORD-6507,2023-02-19,North America,Low Value,2,149.89,299.78,201.2,23.58,75.01
CUST-3544,ORD-6508,2022-06-14,Africa,High Value,5,204.36,1021.81,604.15,18.91,398.74
CUST-6522,ORD-6509,2023-09-30,North America,Low Value,2,140.06,280.12,131.65,23.74,124.74
CUST-3370,ORD-6510,2022-10-29,Asia,Low Value,4,84.84,339.36,188.5,75.2,75.67
CUST-4281,ORD-6511,2022-05-01,North America,High Value,2,229.29,458.59,281.43,68.69,108.47
CUST-5710,ORD-6512,2022-03-29,Africa,Mid Value,2,450.82,901.63,479.68,67.17,354.79
CUST-1328,ORD-6513,2022-08-05,Africa,Low Value,3,377.04,1131.13,747.93,63.55,319.64
CUST-6579,ORD-6514,2023-07-27,Europe,High Value,4,492.72,1970.89,997.61,52.77,920.51
CUST-5228,ORD-6515,2022-06-28,Asia,Low Value,2,113.51,227.02,122.85,12.38,91.8
CUST-7794,ORD-6516,2023-12-03,North America,Low Value,5,260.26,1301.31,883.73,29.35,388.23
CUST-1120,ORD-6517,2022-06-12,Africa,Low Value,2,400.66,801.32,475.5,47.14,278.69
CUST-7749,ORD-6518,2023-08-16,North America,High Value,1,241.02,241.02,108.84,12.93,119.25
CUST-1964,ORD-6519,2022-06-19,Africa,High Value,3,190.43,571.28,291.93,7.26,272.09
CUST-5224,ORD-6520,2022-10-28,Europe,High Value,1,411.63,411.63,262.75,12.01,136.87
CUST-4675,ORD-6521,2023-01-09,Africa,Mid Value,4,226.55,906.19,419.58,13.11,473.51
CUST-6694,ORD-6522,2023-12-09,Europe,Low Value,4,458.22,1832.9,1279.85,13.22,539.84
CUST-3076,ORD-6523,2022-07-22,Asia,Mid Value,3,148.83,446.5,301.15,19.26,126.08
CUST-7865,ORD-6524,2022-02-16,North America,Low Value,2,450.3,900.6,455.66,42.43,402.5
CUST-6643,ORD-6525,2023-04-08,North America,High Value,4,153.66,614.64,414.19,26.41,174.04
CUST-9524,ORD-6526,2023-11-01,Europe,Low Value,5,158.99,794.95,496.74,69.51,228.7
CUST-6249,ORD-6527,2023-02-12,Asia,Low Value,3,221.88,665.64,370.32,70.71,224.61
CUST-2316,ORD-6528,2022-07-13,Europe,Low Value,1,267.59,267.59,133.54,74.02,60.04
CUST-2196,ORD-6529,2023-03-03,Africa,Mid Value,5,220.75,1103.74,551.93,40.34,511.47
CUST-4170,ORD-6530,2022-11-13,Europe,High Value,3,433.83,1301.49,778.97,63.05,459.47
CUST-1355,ORD-6531,2023-04-24,Asia,High Value,5,401.87,2009.37,1113.22,49.32,846.82
CUST-1028,ORD-6532,2023-02-25,Africa,Low Value,3,168.73,506.2,303.12,15.83,187.26
CUST-2013,ORD-6533,2022-09-26,North America,High Value,1,265.53,265.53,141.41,52.68,71.44
CUST-3024,ORD-6534,2023-04-26,North America,Mid Value,2,226.89,453.79,230.31,67.78,155.71
CUST-9490,ORD-6535,2023-12-12,North America,Mid Value,3,46.91,140.74,92.77,31.1,16.88
CUST-6839,ORD-6536,2022-09-20,Asia,High Value,4,379.11,1516.44,1031.2,61.0,424.24
CUST-6791,ORD-6537,2023-03-02,Asia,Mid Value,1,107.2,107.2,67.14,63.09,-23.03
CUST-1754,ORD-6538,2022-06-15,Asia,Mid Value,1,468.39,468.39,229.7,53.27,185.42
CUST-9961,ORD-6539,2023-11-23,Asia,High Value,5,210.93,1054.67,498.94,71.25,484.48
CUST-4735,ORD-6540,2023-03-04,Asia,High Value,4,318.68,1274.74,745.43,15.86,513.45
CUST-2238,ORD-6541,2023-12-05,Africa,Low Value,5,412.78,2063.92,1212.73,68.26,782.93
CUST-2906,ORD-6542,2023-02-01,Europe,Low Value,1,106.54,106.54,64.97,50.8,-9.23
CUST-8399,ORD-6543,2022-08-04,North America,Mid Value,3,279.75,839.24,567.78,69.17,202.28
CUST-8961,ORD-6544,2022-04-17,Asia,High Value,4,133.96,535.85,327.78,44.95,163.12
CUST-5601,ORD-6545,2022-04-08,North America,Mid Value,1,264.64,264.64,179.7,29.6,55.34
CUST-2460,ORD-6546,2023-04-27,Asia,High Value,4,298.13,1192.52,571.72,72.29,548.51
CUST-8669,ORD-6547,2023-05-14,North America,Mid Value,3,101.19,303.56,190.43,70.81,42.33
CUST-2416,ORD-6548,2022-08-18,Europe,Mid Value,2,298.79,597.59,407.47,25.08,165.04
CUST-8766,ORD-6549,2022-09-14,North America,Mid Value,5,238.36,1191.78,674.19,60.81,456.78
CUST-2428,ORD-6550,2022-02-12,North America,Low Value,5,270.56,1352.8,935.97,11.85,404.98
CUST-5378,ORD-6551,2022-08-30,Asia,High Value,1,454.38,454.38,267.24,11.45,175.7
CUST-8529,ORD-6552,2023-07-08,Africa,Mid Value,1,252.23,252.23,172.96,43.36,35.91
CUST-5474,ORD-6553,2022-04-05,Africa,Low Value,3,248.55,745.65,475.08,7.68,262.89
CUST-4071,ORD-6554,2022-07-07,North America,Mid Value,1,245.79,245.79,138.73,37.53,69.53
CUST-1555,ORD-6555,2023-01-20,Africa,Mid Value,1,319.09,319.09,146.33,64.31,108.46
CUST-9547,ORD-6556,2023-02-04,Europe,High Value,1,196.41,196.41,120.66,71.71,4.03
CUST-2563,ORD-6557,2023-05-21,Europe,Mid Value,4,404.65,1618.61,831.27,24.11,763.23
CUST-2040,ORD-6558,2022-06-16,Africa,High Value,4,157.3,629.22,328.55,10.77,289.89
CUST-3686,ORD-6559,2022-05-05,Africa,Low Value,2,163.78,327.56,149.02,52.3,126.24
CUST-3553,ORD-6560,2023-11-04,Europe,Low Value,4,302.6,1210.4,713.43,24.86,472.11
CUST-2779,ORD-6561,2022-03-28,Africa,Mid Value,5,144.75,723.73,378.02,6.76,338.95
CUST-1075,ORD-6562,2023-05-04,Africa,Low Value,2,63.17,126.35,87.89,14.84,23.62
CUST-5326,ORD-6563,2022-08-14,Asia,High Value,1,118.68,118.68,75.63,75.38,-32.33
CUST-6835,ORD-6564,2023-10-19,Asia,High Value,5,458.56,2292.78,1236.66,70.63,985.49
CUST-6057,ORD-6565,2022-12-11,Africa,Low Value,2,25.14,50.27,26.32,67.22,-43.27
CUST-3349,ORD-6566,2023-06-02,Africa,High Value,2,84.06,168.12,105.71,30.46,31.96
CUST-3773,ORD-6567,2022-01-31,Asia,High Value,5,383.86,1919.3,985.66,58.59,875.05
CUST-3262,ORD-6568,2023-12-10,Asia,Mid Value,2,490.33,980.67,551.14,76.78,352.75
CUST-4229,ORD-6569,2022-10-23,Africa,Mid Value,5,350.33,1751.64,858.47,47.57,845.6
CUST-1392,ORD-6570,2023-02-18,Asia,High Value,2,462.72,925.44,475.24,29.98,420.22
CUST-2108,ORD-6571,2022-05-15,Europe,Low Value,2,430.51,861.03,408.64,64.95,387.44
CUST-5362,ORD-6572,2023-06-09,North America,High Value,2,250.39,500.77,278.82,37.28,184.67
CUST-6188,ORD-6573,2022-01-04,Europe,Mid Value,5,180.09,900.46,613.84,48.3,238.32
CUST-9802,ORD-6574,2022-06-27,Asia,Low Value,2,323.47,646.95,307.44,45.59,293.92
CUST-6057,ORD-6575,2022-09-16,Europe,High Value,4,276.11,1104.42,617.74,21.31,465.38
CUST-4998,ORD-6576,2023-10-14,North America,Low Value,4,32.4,129.59,67.98,5.05,56.56
CUST-9864,ORD-6577,2022-03-06,Asia,Low Value,4,479.5,1918.01,1037.15,79.91,800.95
CUST-7566,ORD-6578,2022-12-29,Europe,Low Value,4,293.72,1174.87,755.29,36.26,383.32
CUST-4677,ORD-6579,2023-12-18,Europe,High Value,4,439.76,1759.02,982.87,26.29,749.86
CUST-6796,ORD-6580,2022-01-17,North America,Mid Value,1,372.62,372.62,228.27,62.44,81.91
CUST-7363,ORD-6581,2022-07-19,Asia,Low Value,2,183.6,367.2,254.49,49.44,63.27
CUST-9123,ORD-6582,2023-06-28,Africa,Low Value,3,452.56,1357.67,820.19,71.03,466.45
CUST-9222,ORD-6583,2022-07-31,Asia,High Value,1,399.4,399.4,213.42,63.58,122.4
CUST-8690,ORD-6584,2023-03-11,North America,Mid Value,5,226.3,1131.5,621.66,26.13,483.71
CUST-2400,ORD-6585,2022-09-30,North America,Mid Value,1,423.43,423.43,264.21,49.42,109.8
CUST-5071,ORD-6586,2022-10-17,North America,High Value,3,150.35,451.04,281.26,42.7,127.07
CUST-9808,ORD-6587,2023-04-28,North America,Low Value,1,341.93,341.93,185.33,76.63,79.96
CUST-3786,ORD-6588,2022-08-22,Africa,High Value,2,75.0,150.0,94.67,22.97,32.36
CUST-8169,ORD-6589,2023-02-12,Asia,Mid Value,4,435.57,1742.27,1023.84,26.29,692.15
CUST-1870,ORD-6590,2023-11-25,Asia,Low Value,2,370.13,740.26,514.56,74.03,151.67
CUST-5196,ORD-6591,2022-05-26,Europe,Low Value,1,93.23,93.23,63.12,39.34,-9.22
CUST-3739,ORD-6592,2023-07-16,Africa,Mid Value,3,30.24,90.72,59.51,39.29,-8.08
CUST-1940,ORD-6593,2023-03-06,Africa,Low Value,5,207.14,1035.68,474.95,70.12,490.62
CUST-1340,ORD-6594,2023-03-08,Europe,High Value,2,344.13,688.26,375.18,27.2,285.88
CUST-8422,ORD-6595,2023-09-07,Europe,Mid Value,3,155.91,467.73,277.52,57.27,132.95
CUST-5133,ORD-6596,2023-06-29,Asia,Mid Value,5,487.16,2435.81,1413.76,59.11,962.94
CUST-1659,ORD-6597,2023-05-12,Asia,Low Value,4,468.65,1874.59,1201.41,38.18,635.0
CUST-4457,ORD-6598,2022-03-30,Asia,Mid Value,2,307.01,614.02,415.86,30.05,168.12
CUST-3975,ORD-6599,2023-02-15,Africa,High Value,2,171.49,342.98,221.83,61.0,60.14
CUST-1453,ORD-6600,2022-08-29,Africa,Mid Value,4,450.21,1800.84,909.51,24.19,867.13
CUST-9184,ORD-6601,2022-08-11,Europe,Low Value,4,405.67,1622.66,927.2,66.45,629.02
CUST-6442,ORD-6602,2023-10-27,North America,Mid Value,1,61.35,61.35,33.65,36.23,-8.52
CUST-1818,ORD-6603,2023-04-13,North America,Low Value,5,248.63,1243.17,797.56,6.38,439.24
CUST-5868,ORD-6604,2023-07-23,North America,Low Value,3,490.98,1472.95,992.45,47.7,432.81
CUST-1012,ORD-6605,2022-11-18,North America,High Value,4,237.87,951.5,496.4,19.58,435.51
CUST-8727,ORD-6606,2023-01-10,North America,Mid Value,1,467.8,467.8,267.69,39.99,160.12
CUST-1920,ORD-6607,2022-04-22,Asia,High Value,5,489.1,2445.49,1547.95,65.63,831.92
CUST-5920,ORD-6608,2023-06-11,Europe,High Value,5,205.93,1029.66,476.21,19.25,534.2
CUST-3418,ORD-6609,2023-02-16,North America,Mid Value,2,482.99,965.98,667.27,20.61,278.1
CUST-7475,ORD-6610,2022-09-26,North America,High Value,1,86.21,86.21,56.04,40.54,-10.36
CUST-3017,ORD-6611,2023-09-18,North America,High Value,1,96.86,96.86,56.73,40.74,-0.61
CUST-8957,ORD-6612,2022-09-09,Asia,Low Value,2,152.74,305.48,196.93,39.03,69.52
CUST-5792,ORD-6613,2023-01-09,North America,High Value,3,244.43,733.28,483.3,57.09,192.9
CUST-7830,ORD-6614,2023-10-16,Europe,Mid Value,4,106.89,427.57,245.19,25.18,157.19
CUST-3434,ORD-6615,2023-09-18,Asia,Low Value,2,183.29,366.57,205.29,24.54,136.74
CUST-3868,ORD-6616,2023-03-26,Asia,High Value,4,69.75,279.01,183.99,6.68,88.35
CUST-2438,ORD-6617,2023-06-21,Africa,High Value,1,226.4,226.4,150.54,33.63,42.23
CUST-4543,ORD-6618,2023-01-03,Africa,Mid Value,2,417.19,834.38,401.26,19.68,413.44
CUST-2781,ORD-6619,2022-09-12,Asia,High Value,3,305.63,916.88,620.69,49.37,246.82
CUST-7343,ORD-6620,2023-04-08,North America,Mid Value,4,408.88,1635.51,849.15,18.59,767.77
CUST-3263,ORD-6621,2022-09-25,North America,High Value,4,85.14,340.57,210.06,72.09,58.42
CUST-1211,ORD-6622,2022-05-06,North America,High Value,4,211.73,846.92,531.29,68.68,246.95
CUST-9699,ORD-6623,2023-01-28,North America,Mid Value,1,38.88,38.88,20.21,62.39,-43.72
CUST-7159,ORD-6624,2022-11-30,Africa,Low Value,4,197.59,790.36,415.76,65.64,308.96
CUST-8027,ORD-6625,2023-07-19,Europe,Mid Value,5,314.96,1574.79,986.73,76.97,511.1
CUST-1331,ORD-6626,2023-01-03,Asia,Low Value,4,293.06,1172.23,578.81,28.99,564.43
CUST-7860,ORD-6627,2023-07-09,North America,Low Value,1,48.95,48.95,32.54,78.49,-62.07
CUST-9044,ORD-6628,2023-11-09,Africa,Mid Value,2,49.79,99.58,50.36,71.79,-22.57
CUST-9169,ORD-6629,2023-07-08,Europe,Mid Value,4,166.43,665.73,358.02,32.14,275.56
CUST-9742,ORD-6630,2023-04-01,Asia,High Value,4,390.27,1561.09,806.56,69.81,684.72
CUST-6720,ORD-6631,2023-11-19,Asia,High Value,2,29.88,59.75,30.55,72.3,-43.1
CUST-1727,ORD-6632,2022-03-08,Asia,Low Value,5,315.65,1578.23,1096.42,7.71,474.1
CUST-5975,ORD-6633,2022-03-07,North America,High Value,1,108.18,108.18,55.53,70.7,-18.05
CUST-4243,ORD-6634,2023-08-18,Asia,Mid Value,2,473.27,946.54,562.8,37.49,346.25
CUST-1648,ORD-6635,2023-09-09,North America,Low Value,1,226.5,226.5,144.13,65.85,16.52
CUST-6095,ORD-6636,2023-02-04,Europe,High Value,2,42.98,85.97,39.59,13.34,33.04
CUST-7614,ORD-6637,2022-10-14,Africa,High Value,3,362.55,1087.64,729.15,17.91,340.58
CUST-8135,ORD-6638,2022-07-05,Africa,Mid Value,5,252.61,1263.06,616.66,78.41,568.0
CUST-2009,ORD-6639,2022-10-11,Africa,Mid Value,3,443.0,1328.99,793.43,36.21,499.35
CUST-2550,ORD-6640,2023-05-31,Asia,High Value,2,332.88,665.75,406.3,64.88,194.57
CUST-9995,ORD-6641,2023-10-12,Africa,Low Value,2,352.41,704.82,428.1,61.27,215.45
CUST-8492,ORD-6642,2023-11-22,Europe,Low Value,1,388.28,388.28,245.92,63.95,78.41
CUST-4401,ORD-6643,2022-08-25,North America,Mid Value,2,221.77,443.54,302.85,62.35,78.34
CUST-8447,ORD-6644,2022-01-18,Africa,Mid Value,1,400.42,400.42,272.98,73.55,53.9
CUST-6424,ORD-6645,2023-02-18,North America,Mid Value,1,44.3,44.3,26.34,49.44,-31.48
CUST-5241,ORD-6646,2022-01-09,North America,High Value,2,387.45,774.91,420.37,36.91,317.63
CUST-4161,ORD-6647,2023-02-24,Africa,High Value,1,325.43,325.43,172.6,74.39,78.44
CUST-5155,ORD-6648,2022-01-29,Africa,Mid Value,5,292.0,1460.0,980.64,31.77,447.59
CUST-8478,ORD-6649,2023-10-18,Africa,Low Value,3,172.71,518.14,343.67,52.3,122.16
CUST-9719,ORD-6650,2022-12-14,Asia,Mid Value,2,74.77,149.55,78.36,69.14,2.05
CUST-7617,ORD-6651,2023-10-23,Africa,Mid Value,1,330.66,330.66,161.39,73.7,95.57
CUST-6660,ORD-6652,2023-07-30,Asia,Low Value,1,246.4,246.4,163.93,76.21,6.27
CUST-9624,ORD-6653,2023-03-26,Europe,Low Value,1,124.57,124.57,75.0,54.49,-4.93
CUST-2176,ORD-6654,2023-01-15,North America,Low Value,1,40.82,40.82,21.56,59.02,-39.76
CUST-8956,ORD-6655,2023-11-30,Europe,Low Value,5,278.61,1393.04,839.53,42.31,511.19
CUST-9592,ORD-6656,2023-01-01,Africa,High Value,2,80.62,161.24,75.23,26.37,59.65
CUST-3233,ORD-6657,2022-08-15,North America,High Value,2,466.12,932.24,463.82,6.21,462.21
CUST-5700,ORD-6658,2022-04-28,Africa,Mid Value,5,92.3,461.52,270.65,21.65,169.21
CUST-6906,ORD-6659,2023-02-16,Africa,High Value,5,35.37,176.86,103.43,78.5,-5.06
CUST-8860,ORD-6660,2022-12-22,North America,Mid Value,5,145.78,728.91,372.96,65.48,290.47
CUST-8526,ORD-6661,2022-09-11,Europe,Mid Value,2,103.98,207.96,144.64,40.93,22.39
CUST-6559,ORD-6662,2023-06-27,Africa,Low Value,4,399.79,1599.18,884.52,30.77,683.89
CUST-7732,ORD-6663,2023-11-04,North America,Low Value,3,158.88,476.65,298.93,9.83,167.9
CUST-3513,ORD-6664,2023-12-28,Europe,High Value,5,137.72,688.58,354.35,5.76,328.47
CUST-8830,ORD-6665,2023-03-20,Asia,High Value,5,497.51,2487.54,1383.37,61.63,1042.54
CUST-7944,ORD-6666,2023-11-12,Europe,High Value,2,92.03,184.06,121.08,78.92,-15.93
CUST-8910,ORD-6667,2022-03-22,Europe,High Value,2,60.8,121.6,80.52,24.04,17.04
CUST-6649,ORD-6668,2022-02-15,North America,Low Value,3,166.7,500.1,241.96,25.59,232.55
CUST-2096,ORD-6669,2022-02-18,Europe,Low Value,1,214.44,214.44,115.51,75.1,23.83
CUST-2951,ORD-6670,2023-03-25,Asia,High Value,2,385.0,770.01,385.61,50.15,334.24
CUST-8799,ORD-6671,2023-02-11,Asia,Mid Value,3,478.61,1435.84,965.7,18.04,452.11
CUST-9804,ORD-6672,2022-10-10,Africa,Low Value,2,386.57,773.13,493.62,8.43,271.09
CUST-1595,ORD-6673,2023-04-18,Asia,Low Value,2,368.79,737.57,435.78,47.27,254.53
CUST-8875,ORD-6674,2023-02-20,Africa,Low Value,2,495.89,991.79,607.49,38.94,345.36
CUST-5439,ORD-6675,2023-08-23,Asia,Low Value,4,387.37,1549.5,1051.39,37.41,460.7
CUST-6972,ORD-6676,2022-05-01,Europe,High Value,4,86.98,347.9,182.93,77.69,87.27
CUST-1858,ORD-6677,2022-01-03,Africa,High Value,5,241.53,1207.67,547.58,24.72,635.37
CUST-6519,ORD-6678,2022-11-12,Asia,Mid Value,4,261.68,1046.73,477.92,41.6,527.2
CUST-8385,ORD-6679,2023-04-05,Europe,Low Value,3,166.31,498.93,230.34,21.0,247.59
CUST-9636,ORD-6680,2022-08-15,Europe,High Value,2,98.85,197.7,95.32,29.13,73.25
CUST-5317,ORD-6681,2022-03-20,Africa,High Value,4,361.64,1446.54,857.39,62.44,526.71
CUST-4454,ORD-6682,2023-10-19,North America,Low Value,2,153.2,306.39,213.03,19.8,73.57
CUST-2030,ORD-6683,2023-06-28,Europe,High Value,1,319.83,319.83,177.5,55.74,86.6
CUST-8906,ORD-6684,2023-12-24,Europe,High Value,5,174.84,874.22,549.1,14.72,310.39
CUST-2447,ORD-6685,2022-03-12,North America,High Value,4,262.99,1051.97,681.73,19.29,350.96
CUST-3850,ORD-6686,2022-07-16,Africa,Mid Value,2,181.79,363.57,236.45,6.73,120.39
CUST-9106,ORD-6687,2022-02-27,Asia,High Value,1,217.64,217.64,122.06,52.28,43.3
CUST-8151,ORD-6688,2023-02-28,Asia,Low Value,5,371.39,1856.96,1090.94,79.27,686.75
CUST-7952,ORD-6689,2023-04-14,Europe,Low Value,5,444.24,2221.18,1182.09,54.24,984.86
CUST-5055,ORD-6690,2023-09-16,North America,Low Value,1,264.2,264.2,164.32,74.25,25.63
CUST-6402,ORD-6691,2022-02-17,Europe,High Value,4,312.92,1251.68,683.06,44.48,524.14
CUST-2672,ORD-6692,2023-03-11,Africa,Mid Value,4,434.92,1739.67,918.14,56.02,765.51
CUST-5532,ORD-6693,2022-07-04,Europe,High Value,2,88.75,177.49,107.71,74.41,-4.63
CUST-5924,ORD-6694,2022-06-14,Asia,Low Value,3,97.86,293.57,157.15,11.47,124.95
CUST-7085,ORD-6695,2023-12-28,North America,Mid Value,2,192.43,384.87,212.45,49.81,122.61
CUST-8734,ORD-6696,2022-11-27,Africa,Mid Value,2,168.35,336.71,211.36,48.16,77.18
CUST-5864,ORD-6697,2022-11-26,Europe,High Value,2,493.46,986.92,654.66,7.49,324.78
CUST-2221,ORD-6698,2022-05-01,Asia,Low Value,1,290.76,290.76,162.45,16.71,111.6
CUST-3860,ORD-6699,2022-08-01,Europe,High Value,5,271.48,1357.38,788.02,46.43,522.93
CUST-9428,ORD-6700,2023-05-22,Asia,Low Value,5,297.78,1488.92,947.84,42.33,498.76
CUST-4253,ORD-6701,2023-07-07,North America,Mid Value,3,440.07,1320.22,668.35,30.79,621.09
CUST-4782,ORD-6702,2022-06-17,Africa,High Value,4,136.9,547.61,303.24,57.33,187.04
CUST-7957,ORD-6703,2023-06-30,Europe,Mid Value,2,265.26,530.53,346.36,32.02,152.15
CUST-1766,ORD-6704,2023-03-03,Africa,Low Value,1,150.06,150.06,101.09,62.67,-13.69
CUST-3681,ORD-6705,2023-12-10,North America,Mid Value,1,394.68,394.68,241.24,65.69,87.75
CUST-8710,ORD-6706,2023-12-04,Asia,Mid Value,2,393.02,786.03,431.02,53.34,301.67
CUST-8482,ORD-6707,2022-08-09,North America,Mid Value,1,479.57,479.57,288.45,25.92,165.19
CUST-6086,ORD-6708,2022-01-10,North America,High Value,1,234.47,234.47,116.0,65.2,53.28
CUST-8964,ORD-6709,2022-04-30,Africa,Low Value,2,96.15,192.31,87.95,23.88,80.48
CUST-3665,ORD-6710,2023-09-27,North America,Mid Value,3,450.28,1350.83,633.07,27.73,690.03
CUST-4513,ORD-6711,2022-09-04,Europe,Mid Value,1,447.49,447.49,213.47,50.66,183.36
CUST-1495,ORD-6712,2022-12-26,Asia,Mid Value,5,132.64,663.21,335.86,56.68,270.67
CUST-6822,ORD-6713,2022-08-09,North America,Mid Value,5,152.61,763.05,431.45,32.85,298.75
CUST-3072,ORD-6714,2023-05-21,Europe,Low Value,5,170.44,852.19,432.98,49.35,369.86
CUST-8795,ORD-6715,2022-02-27,Asia,Low Value,2,236.84,473.68,282.44,23.6,167.65
